서울ㆍ인천ㆍ경기도,서울,A02,2017-11-29 00:00,구름많음,1,7,낮음
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-29 12:00,구름많음,1,7,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-30 00:00,구름많음,-1,6,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-11-30 12:00,구름많음,-1,6,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-12-01 00:00,구름많음,-3,4,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-12-01 12:00,구름많음,-3,4,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-12-02 00:00,구름조금,-2,4,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-12-02 12:00,구름조금,-2,4,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-12-03 00:00,구름조금,-2,5,보통
서울ㆍ인천ㆍ경기도,서울,A02,2017-12-03 12:00,구름조금,-2,5,보통
서울ㆍ인천ㆍ경기도,서울,A01,2017-12-04 00:00,구름많음,-2,4,보통
서울ㆍ인천ㆍ경기도,서울,A01,2017-12-05 00:00,구름많음,-3,4,낮음
서울ㆍ인천ㆍ경기도,서울,A01,2017-12-06 00:00,구름많음,-3,3,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-29 00:00,구름많음,1,5,낮음
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-29 12:00,구름많음,1,5,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-30 00:00,구름많음,-1,5,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-11-30 12:00,구름많음,-1,5,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-12-01 00:00,구름많음,-3,3,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-12-01 12:00,구름많음,-3,3,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-12-02 00:00,구름조금,-2,3,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-12-02 12:00,구름조금,-2,3,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-12-03 00:00,구름조금,-1,5,보통
서울ㆍ인천ㆍ경기도,인천,A02,2017-12-03 12:00,구름조금,-1,5,보통
서울ㆍ인천ㆍ경기도,인천,A01,2017-12-04 00:00,구름많음,-1,5,보통
서울ㆍ인천ㆍ경기도,인천,A01,2017-12-05 00:00,구름많음,-2,3,낮음
서울ㆍ인천ㆍ경기도,인천,A01,2017-12-06 00:00,구름많음,-2,2,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-29 00:00,구름많음,0,7,낮음
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-29 12:00,구름많음,0,7,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-30 00:00,구름많음,-2,6,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-11-30 12:00,구름많음,-2,6,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-12-01 00:00,구름많음,-4,4,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-12-01 12:00,구름많음,-4,4,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-12-02 00:00,구름조금,-3,4,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-12-02 12:00,구름조금,-3,4,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-12-03 00:00,구름조금,-3,5,보통
서울ㆍ인천ㆍ경기도,수원,A02,2017-12-03 12:00,구름조금,-3,5,보통
서울ㆍ인천ㆍ경기도,수원,A01,2017-12-04 00:00,구름많음,-2,4,보통
서울ㆍ인천ㆍ경기도,수원,A01,2017-12-05 00:00,구름많음,-4,4,낮음
서울ㆍ인천ㆍ경기도,수원,A01,2017-12-06 00:00,구름많음,-4,3,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-29 00:00,구름많음,-4,5,낮음
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-29 12:00,구름많음,-4,5,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-30 00:00,구름많음,-4,5,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-11-30 12:00,구름많음,-4,5,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-12-01 00:00,구름많음,-7,3,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-12-01 12:00,구름많음,-7,3,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-12-02 00:00,구름조금,-5,3,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-12-02 12:00,구름조금,-5,3,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-12-03 00:00,구름조금,-7,3,보통
서울ㆍ인천ㆍ경기도,파주,A02,2017-12-03 12:00,구름조금,-7,3,보통
서울ㆍ인천ㆍ경기도,파주,A01,2017-12-04 00:00,구름많음,-7,4,보통
서울ㆍ인천ㆍ경기도,파주,A01,2017-12-05 00:00,구름많음,-7,3,낮음
서울ㆍ인천ㆍ경기도,파주,A01,2017-12-06 00:00,구름많음,-7,2,보통
강원도영서,춘천,A02,2017-11-29 00:00,구름많음,-1,7,낮음
강원도영서,춘천,A02,2017-11-29 12:00,구름많음,-1,7,보통
강원도영서,춘천,A02,2017-11-30 00:00,구름많음,-3,7,보통
강원도영서,춘천,A02,2017-11-30 12:00,구름많음,-3,7,보통
강원도영서,춘천,A02,2017-12-01 00:00,구름많음,-3,5,보통
강원도영서,춘천,A02,2017-12-01 12:00,구름많음,-3,5,보통
강원도영서,춘천,A02,2017-12-02 00:00,구름조금,-4,5,보통
강원도영서,춘천,A02,2017-12-02 12:00,구름조금,-4,5,보통
강원도영서,춘천,A02,2017-12-03 00:00,구름조금,-4,5,보통
강원도영서,춘천,A02,2017-12-03 12:00,구름조금,-4,5,보통
강원도영서,춘천,A01,2017-12-04 00:00,구름많음,-3,5,보통
강원도영서,춘천,A01,2017-12-05 00:00,구름많음,-3,3,낮음
강원도영서,춘천,A01,2017-12-06 00:00,구름많음,-4,3,보통
강원도영서,원주,A02,2017-11-29 00:00,구름많음,0,8,낮음
강원도영서,원주,A02,2017-11-29 12:00,구름많음,0,8,보통
강원도영서,원주,A02,2017-11-30 00:00,구름많음,-2,7,보통
강원도영서,원주,A02,2017-11-30 12:00,구름많음,-2,7,보통
강원도영서,원주,A02,2017-12-01 00:00,구름많음,-2,6,보통
강원도영서,원주,A02,2017-12-01 12:00,구름많음,-2,6,보통
강원도영서,원주,A02,2017-12-02 00:00,구름조금,-3,5,보통
강원도영서,원주,A02,2017-12-02 12:00,구름조금,-3,5,보통
강원도영서,원주,A02,2017-12-03 00:00,구름조금,-4,5,보통
강원도영서,원주,A02,2017-12-03 12:00,구름조금,-4,5,보통
강원도영서,원주,A01,2017-12-04 00:00,구름많음,-3,3,보통
강원도영서,원주,A01,2017-12-05 00:00,구름많음,-3,3,낮음
강원도영서,원주,A01,2017-12-06 00:00,구름많음,-4,3,보통
강원도영동,강릉,A02,2017-11-29 00:00,구름많음,7,13,보통
강원도영동,강릉,A02,2017-11-29 12:00,구름많음,7,13,보통
강원도영동,강릉,A02,2017-11-30 00:00,구름많음,4,9,낮음
강원도영동,강릉,A02,2017-11-30 12:00,구름많고 비/눈,4,9,보통
강원도영동,강릉,A02,2017-12-01 00:00,구름많음,4,8,낮음
강원도영동,강릉,A02,2017-12-01 12:00,구름많음,4,8,보통
강원도영동,강릉,A02,2017-12-02 00:00,구름조금,3,9,보통
강원도영동,강릉,A02,2017-12-02 12:00,구름조금,3,9,보통
강원도영동,강릉,A02,2017-12-03 00:00,구름조금,3,9,보통
강원도영동,강릉,A02,2017-12-03 12:00,구름조금,3,9,보통
강원도영동,강릉,A01,2017-12-04 00:00,구름많음,3,8,보통
강원도영동,강릉,A01,2017-12-05 00:00,구름많음,2,7,보통
강원도영동,강릉,A01,2017-12-06 00:00,구름많음,1,6,보통
충청북도,청주,A02,2017-11-29 00:00,구름많음,3,8,보통
충청북도,청주,A02,2017-11-29 12:00,구름많음,3,8,보통
충청북도,청주,A02,2017-11-30 00:00,구름많음,0,7,보통
충청북도,청주,A02,2017-11-30 12:00,구름많음,0,7,낮음
충청북도,청주,A02,2017-12-01 00:00,구름많음,-1,6,보통
충청북도,청주,A02,2017-12-01 12:00,구름많음,-1,6,보통
충청북도,청주,A02,2017-12-02 00:00,구름조금,-3,6,보통
충청북도,청주,A02,2017-12-02 12:00,구름조금,-3,6,보통
충청북도,청주,A02,2017-12-03 00:00,구름조금,-3,8,보통
충청북도,청주,A02,2017-12-03 12:00,구름조금,-3,8,보통
충청북도,청주,A01,2017-12-04 00:00,구름많음,-2,7,보통
충청북도,청주,A01,2017-12-05 00:00,구름많음,-3,8,보통
충청북도,청주,A01,2017-12-06 00:00,구름많음,-3,6,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-29 00:00,구름많음,2,9,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-29 12:00,구름많음,2,9,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-30 00:00,구름많음,0,8,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2017-11-30 12:00,구름많음,0,8,낮음
대전ㆍ세종ㆍ충청남도,대전,A02,2017-12-01 00:00,구름많음,-1,9,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-12-01 12:00,구름많음,-1,9,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-12-02 00:00,구름조금,-2,8,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-12-02 12:00,구름조금,-2,8,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-12-03 00:00,구름조금,-2,8,보통
대전ㆍ세종ㆍ충청남도,대전,A02,2017-12-03 12:00,구름조금,-2,8,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2017-12-04 00:00,구름많음,-1,7,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2017-12-05 00:00,구름많음,-2,6,보통
대전ㆍ세종ㆍ충청남도,대전,A01,2017-12-06 00:00,구름많음,-3,6,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-29 00:00,구름많음,1,9,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-29 12:00,구름많음,1,9,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-30 00:00,구름많음,-1,8,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2017-11-30 12:00,구름많음,-1,8,낮음
대전ㆍ세종ㆍ충청남도,세종,A02,2017-12-01 00:00,구름많음,-2,8,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-12-01 12:00,구름많음,-2,8,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-12-02 00:00,구름조금,-4,7,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-12-02 12:00,구름조금,-4,7,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-12-03 00:00,구름조금,-3,7,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2017-12-03 12:00,구름조금,-3,7,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2017-12-04 00:00,구름많음,-2,6,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2017-12-05 00:00,구름많음,-3,6,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2017-12-06 00:00,구름많음,-4,6,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-29 00:00,구름많음,1,8,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-29 12:00,구름많음,1,8,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-30 00:00,구름많음,0,8,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-11-30 12:00,구름많음,0,8,낮음
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-12-01 00:00,구름많음,-1,7,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-12-01 12:00,구름많음,-1,7,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-12-02 00:00,구름조금,-3,6,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-12-02 12:00,구름조금,-3,6,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-12-03 00:00,구름조금,-3,7,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2017-12-03 12:00,구름조금,-3,7,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2017-12-04 00:00,구름많음,-3,6,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2017-12-05 00:00,구름많음,-2,6,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2017-12-06 00:00,구름많음,-3,6,보통
전라북도,전주,A02,2017-11-29 00:00,구름많음,5,12,보통
전라북도,전주,A02,2017-11-29 12:00,구름많음,5,12,보통
전라북도,전주,A02,2017-11-30 00:00,구름많음,2,9,낮음
전라북도,전주,A02,2017-11-30 12:00,구름많음,2,9,낮음
전라북도,전주,A02,2017-12-01 00:00,구름많음,0,8,보통
전라북도,전주,A02,2017-12-01 12:00,구름많음,0,8,보통
전라북도,전주,A02,2017-12-02 00:00,구름조금,-1,8,보통
전라북도,전주,A02,2017-12-02 12:00,구름조금,-1,8,보통
전라북도,전주,A02,2017-12-03 00:00,구름조금,-1,9,보통
전라북도,전주,A02,2017-12-03 12:00,구름조금,-1,9,보통
전라북도,전주,A01,2017-12-04 00:00,구름많음,-1,8,보통
전라북도,전주,A01,2017-12-05 00:00,구름많음,-1,7,보통
전라북도,전주,A01,2017-12-06 00:00,구름많음,-2,6,보통
전라북도,군산,A02,2017-11-29 00:00,구름많음,4,12,보통
전라북도,군산,A02,2017-11-29 12:00,구름많음,4,12,보통
전라북도,군산,A02,2017-11-30 00:00,구름많음,2,9,낮음
전라북도,군산,A02,2017-11-30 12:00,구름많음,2,9,낮음
전라북도,군산,A02,2017-12-01 00:00,구름많음,0,8,보통
전라북도,군산,A02,2017-12-01 12:00,구름많음,0,8,보통
전라북도,군산,A02,2017-12-02 00:00,구름조금,-1,8,보통
전라북도,군산,A02,2017-12-02 12:00,구름조금,-1,8,보통
전라북도,군산,A02,2017-12-03 00:00,구름조금,-2,9,보통
전라북도,군산,A02,2017-12-03 12:00,구름조금,-2,9,보통
전라북도,군산,A01,2017-12-04 00:00,구름많음,-1,9,보통
전라북도,군산,A01,2017-12-05 00:00,구름많음,-1,7,보통
전라북도,군산,A01,2017-12-06 00:00,구름많음,-2,6,보통
광주ㆍ전라남도,광주,A02,2017-11-29 00:00,구름많음,6,11,낮음
광주ㆍ전라남도,광주,A02,2017-11-29 12:00,구름많음,6,11,낮음
광주ㆍ전라남도,광주,A02,2017-11-30 00:00,구름많고 비,4,9,낮음
광주ㆍ전라남도,광주,A02,2017-11-30 12:00,구름많음,4,9,보통
광주ㆍ전라남도,광주,A02,2017-12-01 00:00,구름많음,2,7,보통
광주ㆍ전라남도,광주,A02,2017-12-01 12:00,구름많음,2,7,보통
광주ㆍ전라남도,광주,A02,2017-12-02 00:00,구름조금,-2,9,보통
광주ㆍ전라남도,광주,A02,2017-12-02 12:00,구름조금,-2,9,보통
광주ㆍ전라남도,광주,A02,2017-12-03 00:00,구름조금,-1,11,보통
광주ㆍ전라남도,광주,A02,2017-12-03 12:00,구름조금,-1,11,보통
광주ㆍ전라남도,광주,A01,2017-12-04 00:00,구름많음,0,11,보통
광주ㆍ전라남도,광주,A01,2017-12-05 00:00,구름많음,-1,8,보통
광주ㆍ전라남도,광주,A01,2017-12-06 00:00,구름많음,-2,6,보통
광주ㆍ전라남도,목포,A02,2017-11-29 00:00,구름많음,7,11,낮음
광주ㆍ전라남도,목포,A02,2017-11-29 12:00,구름많음,7,11,낮음
광주ㆍ전라남도,목포,A02,2017-11-30 00:00,구름많고 비,4,9,낮음
광주ㆍ전라남도,목포,A02,2017-11-30 12:00,구름많음,4,9,보통
광주ㆍ전라남도,목포,A02,2017-12-01 00:00,구름많음,3,7,보통
광주ㆍ전라남도,목포,A02,2017-12-01 12:00,구름많음,3,7,보통
광주ㆍ전라남도,목포,A02,2017-12-02 00:00,구름조금,-1,9,보통
광주ㆍ전라남도,목포,A02,2017-12-02 12:00,구름조금,-1,9,보통
광주ㆍ전라남도,목포,A02,2017-12-03 00:00,구름조금,1,10,보통
광주ㆍ전라남도,목포,A02,2017-12-03 12:00,구름조금,1,10,보통
광주ㆍ전라남도,목포,A01,2017-12-04 00:00,구름많음,2,10,보통
광주ㆍ전라남도,목포,A01,2017-12-05 00:00,구름많음,1,7,보통
광주ㆍ전라남도,목포,A01,2017-12-06 00:00,구름많음,0,5,보통
광주ㆍ전라남도,여수,A02,2017-11-29 00:00,구름많음,8,13,낮음
광주ㆍ전라남도,여수,A02,2017-11-29 12:00,구름많음,8,13,낮음
광주ㆍ전라남도,여수,A02,2017-11-30 00:00,구름많고 비,6,10,낮음
광주ㆍ전라남도,여수,A02,2017-11-30 12:00,구름많음,6,10,보통
광주ㆍ전라남도,여수,A02,2017-12-01 00:00,구름많음,3,7,보통
광주ㆍ전라남도,여수,A02,2017-12-01 12:00,구름많음,3,7,보통
광주ㆍ전라남도,여수,A02,2017-12-02 00:00,구름조금,0,9,보통
광주ㆍ전라남도,여수,A02,2017-12-02 12:00,구름조금,0,9,보통
광주ㆍ전라남도,여수,A02,2017-12-03 00:00,구름조금,2,10,보통
광주ㆍ전라남도,여수,A02,2017-12-03 12:00,구름조금,2,10,보통
광주ㆍ전라남도,여수,A01,2017-12-04 00:00,구름많음,2,10,보통
광주ㆍ전라남도,여수,A01,2017-12-05 00:00,구름많음,1,8,보통
광주ㆍ전라남도,여수,A01,2017-12-06 00:00,구름많음,0,6,보통
대구ㆍ경상북도,대구,A02,2017-11-29 00:00,구름많음,5,13,보통
대구ㆍ경상북도,대구,A02,2017-11-29 12:00,구름많음,5,13,보통
대구ㆍ경상북도,대구,A02,2017-11-30 00:00,구름많음,2,8,낮음
대구ㆍ경상북도,대구,A02,2017-11-30 12:00,구름많음,2,8,낮음
대구ㆍ경상북도,대구,A02,2017-12-01 00:00,구름많음,-3,6,보통
대구ㆍ경상북도,대구,A02,2017-12-01 12:00,구름많음,-3,6,보통
대구ㆍ경상북도,대구,A02,2017-12-02 00:00,구름조금,-2,7,보통
대구ㆍ경상북도,대구,A02,2017-12-02 12:00,구름조금,-2,7,보통
대구ㆍ경상북도,대구,A02,2017-12-03 00:00,구름조금,-1,9,보통
대구ㆍ경상북도,대구,A02,2017-12-03 12:00,구름조금,-1,9,보통
대구ㆍ경상북도,대구,A01,2017-12-04 00:00,구름많음,-1,10,보통
대구ㆍ경상북도,대구,A01,2017-12-05 00:00,구름많음,-2,6,보통
대구ㆍ경상북도,대구,A01,2017-12-06 00:00,구름많음,-2,5,보통
대구ㆍ경상북도,안동,A02,2017-11-29 00:00,구름많음,2,12,보통
대구ㆍ경상북도,안동,A02,2017-11-29 12:00,구름많음,2,12,보통
대구ㆍ경상북도,안동,A02,2017-11-30 00:00,구름많음,-1,8,낮음
대구ㆍ경상북도,안동,A02,2017-11-30 12:00,구름많음,-1,8,낮음
대구ㆍ경상북도,안동,A02,2017-12-01 00:00,구름많음,-7,5,보통
대구ㆍ경상북도,안동,A02,2017-12-01 12:00,구름많음,-7,5,보통
대구ㆍ경상북도,안동,A02,2017-12-02 00:00,구름조금,-6,6,보통
대구ㆍ경상북도,안동,A02,2017-12-02 12:00,구름조금,-6,6,보통
대구ㆍ경상북도,안동,A02,2017-12-03 00:00,구름조금,-5,8,보통
대구ㆍ경상북도,안동,A02,2017-12-03 12:00,구름조금,-5,8,보통
대구ㆍ경상북도,안동,A01,2017-12-04 00:00,구름많음,-4,8,보통
대구ㆍ경상북도,안동,A01,2017-12-05 00:00,구름많음,-5,4,보통
대구ㆍ경상북도,안동,A01,2017-12-06 00:00,구름많음,-6,3,보통
대구ㆍ경상북도,포항,A02,2017-11-29 00:00,구름많음,8,16,보통
대구ㆍ경상북도,포항,A02,2017-11-29 12:00,구름많음,8,16,보통
대구ㆍ경상북도,포항,A02,2017-11-30 00:00,구름많음,5,10,낮음
대구ㆍ경상북도,포항,A02,2017-11-30 12:00,구름많음,5,10,낮음
대구ㆍ경상북도,포항,A02,2017-12-01 00:00,구름많음,-1,8,보통
대구ㆍ경상북도,포항,A02,2017-12-01 12:00,구름많음,-1,8,보통
대구ㆍ경상북도,포항,A02,2017-12-02 00:00,구름조금,-1,9,보통
대구ㆍ경상북도,포항,A02,2017-12-02 12:00,구름조금,-1,9,보통
대구ㆍ경상북도,포항,A02,2017-12-03 00:00,구름조금,1,11,보통
대구ㆍ경상북도,포항,A02,2017-12-03 12:00,구름조금,1,11,보통
대구ㆍ경상북도,포항,A01,2017-12-04 00:00,구름많음,1,11,보통
대구ㆍ경상북도,포항,A01,2017-12-05 00:00,구름많음,0,8,보통
대구ㆍ경상북도,포항,A01,2017-12-06 00:00,구름많음,0,6,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-29 00:00,구름많음,7,15,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-29 12:00,구름많음,7,15,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-30 00:00,구름많고 비,7,13,낮음
부산ㆍ울산ㆍ경상남도,부산,A02,2017-11-30 12:00,구름많음,7,13,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-12-01 00:00,구름많음,3,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-12-01 12:00,구름많음,3,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-12-02 00:00,구름조금,2,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-12-02 12:00,구름조금,2,11,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-12-03 00:00,구름조금,3,13,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2017-12-03 12:00,구름조금,3,13,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2017-12-04 00:00,구름많음,4,13,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2017-12-05 00:00,구름많음,2,11,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2017-12-06 00:00,구름많음,2,8,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-29 00:00,구름많음,5,14,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-29 12:00,구름많음,5,14,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-30 00:00,구름많고 비,5,13,낮음
부산ㆍ울산ㆍ경상남도,울산,A02,2017-11-30 12:00,구름많음,5,13,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-12-01 00:00,구름많음,2,9,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-12-01 12:00,구름많음,2,9,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-12-02 00:00,구름조금,0,11,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-12-02 12:00,구름조금,0,11,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-12-03 00:00,구름조금,0,13,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2017-12-03 12:00,구름조금,0,13,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-12-04 00:00,구름많음,1,13,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-12-05 00:00,구름많음,0,10,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2017-12-06 00:00,구름많음,0,8,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-29 00:00,구름많음,5,13,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-29 12:00,구름많음,5,13,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-30 00:00,구름많고 비,5,12,낮음
부산ㆍ울산ㆍ경상남도,창원,A02,2017-11-30 12:00,구름많음,5,12,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-12-01 00:00,구름많음,2,9,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-12-01 12:00,구름많음,2,9,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-12-02 00:00,구름조금,0,10,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-12-02 12:00,구름조금,0,10,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-12-03 00:00,구름조금,0,11,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2017-12-03 12:00,구름조금,0,11,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-12-04 00:00,구름많음,1,12,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-12-05 00:00,구름많음,0,9,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2017-12-06 00:00,구름많음,0,8,보통
제주도,제주,A02,2017-11-29 00:00,구름많고 비,12,15,보통
제주도,제주,A02,2017-11-29 12:00,구름많음,12,15,낮음
제주도,제주,A02,2017-11-30 00:00,구름많고 비,11,13,보통
제주도,제주,A02,2017-11-30 12:00,구름많고 비,11,13,보통
제주도,제주,A02,2017-12-01 00:00,구름많음,9,12,보통
제주도,제주,A02,2017-12-01 12:00,구름많음,9,12,보통
제주도,제주,A02,2017-12-02 00:00,구름많음,8,12,보통
제주도,제주,A02,2017-12-02 12:00,구름많음,8,12,보통
제주도,제주,A02,2017-12-03 00:00,구름조금,7,13,보통
제주도,제주,A02,2017-12-03 12:00,구름조금,7,13,보통
제주도,제주,A01,2017-12-04 00:00,구름많음,8,13,보통
제주도,제주,A01,2017-12-05 00:00,구름많음,7,13,보통
제주도,제주,A01,2017-12-06 00:00,구름많음,7,12,보통
제주도,서귀포,A02,2017-11-29 00:00,구름많고 비,13,17,보통
제주도,서귀포,A02,2017-11-29 12:00,구름많음,13,17,낮음
제주도,서귀포,A02,2017-11-30 00:00,구름많고 비,11,14,보통
제주도,서귀포,A02,2017-11-30 12:00,구름많고 비,11,14,보통
제주도,서귀포,A02,2017-12-01 00:00,구름많음,10,14,보통
제주도,서귀포,A02,2017-12-01 12:00,구름많음,10,14,보통
제주도,서귀포,A02,2017-12-02 00:00,구름많음,9,13,보통
제주도,서귀포,A02,2017-12-02 12:00,구름많음,9,13,보통
제주도,서귀포,A02,2017-12-03 00:00,구름조금,7,14,보통
제주도,서귀포,A02,2017-12-03 12:00,구름조금,7,14,보통
제주도,서귀포,A01,2017-12-04 00:00,구름많음,8,14,보통
제주도,서귀포,A01,2017-12-05 00:00,구름많음,7,14,보통
제주도,서귀포,A01,2017-12-06 00:00,구름많음,7,13,보통
